date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:57:12	304553/304553	---M-Z	200	added ('OK')	text/html	etag:%224a5a9-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/index.html	themesdesign.in/jobcy-tailwind/layout/index.html	(from )
17:57:13	278/278	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2014:57:12%20GMT	https://themesdesign.in/robots.txt		(from )
17:57:13	16958/16958	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%22423e-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/favicon.ico	themesdesign.in/jobcy-tailwind/layout/assets/images/favicon.ico	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:14	7667/7667	---M-Z	200	added ('OK')	text/css	etag:%221df3-6074691eb096c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/choices.js/public/assets/styles/choices.min.css	themesdesign.in/jobcy-tailwind/layout/assets/libs/choices.js/public/assets/styles/choices.min.css	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:15	16469/16469	---M-Z	200	added ('OK')	text/css	etag:%224055-6074691eb47ec-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/swiper/swiper-bundle.min.css	themesdesign.in/jobcy-tailwind/layout/assets/libs/swiper/swiper-bundle.min.css	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:17	742160/742160	---MCZ	200	added ('OK')	text/css	etag:%22b5310-6074691e905cc-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css	themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:20	250804/250804	---M-Z	200	added ('OK')	text/css	etag:%223d3b4-6074691e9156c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/css/tailwind.css	themesdesign.in/jobcy-tailwind/layout/assets/css/tailwind.css	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:20	11347/11347	---M-Z	200	added ('OK')	text/html	etag:%222c53-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/sign-in.html	themesdesign.in/jobcy-tailwind/layout/sign-in.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:21	1242/1242	---M--	200	added ('OK')	image/jpeg	etag:%224da-6074691ea7ccc%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/flags/us.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/flags/us.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:22	1039/1039	---M--	200	added ('OK')	image/jpeg	etag:%2240f-6074691ea7ccc%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/flags/spain.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/flags/spain.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:23	663/663	---M--	200	added ('OK')	image/jpeg	etag:%22297-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/flags/germany.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/flags/germany.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:24	637/637	---M--	200	added ('OK')	image/jpeg	etag:%2227d-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/flags/italy.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/flags/italy.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:25	3826/3826	---M--	200	added ('OK')	image/png	etag:%22ef2-6074691eaabac%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo-dark.png	themesdesign.in/jobcy-tailwind/layout/assets/images/logo-dark.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:26	3762/3762	---M--	200	added ('OK')	image/png	etag:%22eb2-6074691eaabac%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo-light.png	themesdesign.in/jobcy-tailwind/layout/assets/images/logo-light.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:27	29912/29912	---M--	200	added ('OK')	image/jpeg	etag:%2274d8-6074691eabb4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-01.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-01.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:28	4109/4109	---M--	200	added ('OK')	image/png	etag:%22100d-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-04.png	themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-04.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:29	18268/18268	---M--	200	added ('OK')	image/jpeg	etag:%22475c-6074691eabb4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-02.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-02.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:30	6966/6966	---M--	200	added ('OK')	image/png	etag:%221b36-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-01.png	themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-01.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:31	108347/108347	---M-Z	200	added ('OK')	text/html	etag:%221a73b-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/manage-jobs.html	themesdesign.in/jobcy-tailwind/layout/manage-jobs.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:32	108351/108351	---M-Z	200	added ('OK')	text/html	etag:%221a73f-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/bookmark-jobs.html	themesdesign.in/jobcy-tailwind/layout/bookmark-jobs.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:33	123403/123403	---M-Z	200	added ('OK')	text/html	etag:%221e20b-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/profile.html	themesdesign.in/jobcy-tailwind/layout/profile.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:34	8881/8881	---M-Z	200	added ('OK')	text/html	etag:%2222b1-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/sign-out.html	themesdesign.in/jobcy-tailwind/layout/sign-out.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:35	306692/306692	---M-Z	200	added ('OK')	text/html	etag:%224ae04-6074691ec130c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/index-2.html	themesdesign.in/jobcy-tailwind/layout/index-2.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:36	309728/309728	---M-Z	200	added ('OK')	text/html	etag:%224b9e0-6074691ec130c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/index-3.html	themesdesign.in/jobcy-tailwind/layout/index-3.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:37	108290/108290	---M-Z	200	added ('OK')	text/html	etag:%221a702-6074691e905cc-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/about.html	themesdesign.in/jobcy-tailwind/layout/about.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:38	88786/88786	---M-Z	200	added ('OK')	text/html	etag:%2215ad2-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/services.html	themesdesign.in/jobcy-tailwind/layout/services.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:39	97065/97065	---M-Z	200	added ('OK')	text/html	etag:%2217b29-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/team.html	themesdesign.in/jobcy-tailwind/layout/team.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:40	92822/92822	---M-Z	200	added ('OK')	text/html	etag:%2216a96-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/pricing.html	themesdesign.in/jobcy-tailwind/layout/pricing.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:41	79779/79779	---M-Z	200	added ('OK')	text/html	etag:%22137a3-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/privacy-policy.html	themesdesign.in/jobcy-tailwind/layout/privacy-policy.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:42	123018/123018	---M-Z	200	added ('OK')	text/html	etag:%221e08a-6074691ec130c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/faqs.html	themesdesign.in/jobcy-tailwind/layout/faqs.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:43	193904/193904	---M-Z	200	added ('OK')	text/html	etag:%222f570-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/job-list.html	themesdesign.in/jobcy-tailwind/layout/job-list.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:44	185778/185778	---M-Z	200	added ('OK')	text/html	etag:%222d5b2-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/job-list-2.html	themesdesign.in/jobcy-tailwind/layout/job-list-2.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:45	157161/157161	---M-Z	200	added ('OK')	text/html	etag:%22265e9-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/job-grid.html	themesdesign.in/jobcy-tailwind/layout/job-grid.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:46	111581/111581	---M-Z	200	added ('OK')	text/html	etag:%221b3dd-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/job-grid-2.html	themesdesign.in/jobcy-tailwind/layout/job-grid-2.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:47	125455/125455	---M-Z	200	added ('OK')	text/html	etag:%221ea0f-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/job-details.html	themesdesign.in/jobcy-tailwind/layout/job-details.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:48	89406/89406	---M-Z	200	added ('OK')	text/html	etag:%2215d3e-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/job-categories.html	themesdesign.in/jobcy-tailwind/layout/job-categories.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:49	137589/137589	---M-Z	200	added ('OK')	text/html	etag:%2221975-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/candidate-list.html	themesdesign.in/jobcy-tailwind/layout/candidate-list.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:50	167954/167954	---M-Z	200	added ('OK')	text/html	etag:%2229012-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/candidate-grid.html	themesdesign.in/jobcy-tailwind/layout/candidate-grid.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:51	116237/116237	---M-Z	200	added ('OK')	text/html	etag:%221c60d-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/candidate-details.html	themesdesign.in/jobcy-tailwind/layout/candidate-details.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:52	93789/93789	---M-Z	200	added ('OK')	text/html	etag:%2216e5d-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/company-list.html	themesdesign.in/jobcy-tailwind/layout/company-list.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:53	116988/116988	---M-Z	200	added ('OK')	text/html	etag:%221c8fc-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/company-details.html	themesdesign.in/jobcy-tailwind/layout/company-details.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:54	12158/12158	---M-Z	200	added ('OK')	text/html	etag:%222f7e-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/sign-up.html	themesdesign.in/jobcy-tailwind/layout/sign-up.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:55	9981/9981	---M-Z	200	added ('OK')	text/html	etag:%2226fd-6074691ec22ac-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/reset-password.html	themesdesign.in/jobcy-tailwind/layout/reset-password.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:56	8067/8067	---M-Z	200	added ('OK')	text/html	etag:%221f83-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/coming-soon.html	themesdesign.in/jobcy-tailwind/layout/coming-soon.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:57	7366/7366	---M-Z	200	added ('OK')	text/html	etag:%221cc6-6074691e905cc-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/404-error.html	themesdesign.in/jobcy-tailwind/layout/404-error.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:58	180629/180629	---M-Z	200	added ('OK')	text/html	etag:%222c195-6074691ec130c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/components.html	themesdesign.in/jobcy-tailwind/layout/components.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:57:59	92434/92434	---M-Z	200	added ('OK')	text/html	etag:%2216912-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/blog.html	themesdesign.in/jobcy-tailwind/layout/blog.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:00	121009/121009	---M-Z	200	added ('OK')	text/html	etag:%221d8b1-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/blog-grid.html	themesdesign.in/jobcy-tailwind/layout/blog-grid.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:01	88381/88381	---M-Z	200	added ('OK')	text/html	etag:%221593d-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/blog-modern.html	themesdesign.in/jobcy-tailwind/layout/blog-modern.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:02	97773/97773	---M-Z	200	added ('OK')	text/html	etag:%2217ded-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/blog-masonry.html	themesdesign.in/jobcy-tailwind/layout/blog-masonry.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:03	121916/121916	---M-Z	200	added ('OK')	text/html	etag:%221dc3c-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/blog-details.html	themesdesign.in/jobcy-tailwind/layout/blog-details.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:04	98121/98121	---M-Z	200	added ('OK')	text/html	etag:%2217f49-6074691ec036c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/blog-author.html	themesdesign.in/jobcy-tailwind/layout/blog-author.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:05	82563/82563	---M-Z	200	added ('OK')	text/html	etag:%2214283-6074691ec130c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/contact.html	themesdesign.in/jobcy-tailwind/layout/contact.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:06	21464/21464	---M--	200	added ('OK')	image/png	etag:%2253d8-6074691eabb4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/process-02.png	themesdesign.in/jobcy-tailwind/layout/assets/images/process-02.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:07	21160/21160	---M--	200	added ('OK')	image/png	etag:%2252a8-6074691ea4dec%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/bg-shape.png	themesdesign.in/jobcy-tailwind/layout/assets/images/bg-shape.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:08	21603/21603	---M--	200	added ('OK')	image/png	etag:%225463-6074691ea4dec%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/bg-shape-dark.png	themesdesign.in/jobcy-tailwind/layout/assets/images/bg-shape-dark.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:09	4674/4674	---M--	200	added ('OK')	image/png	etag:%221242-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-02.png	themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-02.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:10	5517/5517	---M--	200	added ('OK')	image/png	etag:%22158d-6074691ea6d2c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-03.png	themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-03.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:11	18623/18623	---M--	200	added ('OK')	image/png	etag:%2248bf-6074691eabb4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/process-01.png	themesdesign.in/jobcy-tailwind/layout/assets/images/process-01.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:12	22863/22863	---M--	200	added ('OK')	image/png	etag:%22594f-6074691eabb4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/process-03.png	themesdesign.in/jobcy-tailwind/layout/assets/images/process-03.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:13	16628/16628	---M--	200	added ('OK')	image/svg+xml	etag:%2240f4-6074691eabb4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo/mailchimp.svg	themesdesign.in/jobcy-tailwind/layout/assets/images/logo/mailchimp.svg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:14	11263/11263	---M--	200	added ('OK')	image/svg+xml	etag:%222bff-6074691eabb4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo/wordpress.svg	themesdesign.in/jobcy-tailwind/layout/assets/images/logo/wordpress.svg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:15	278/278	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2014:58:15%20GMT	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo/instagram.svg	themesdesign.in/jobcy-tailwind/layout/assets/images/logo/instagram.svg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:16	77208/77208	---M--	200	added ('OK')	image/jpeg	etag:%2212d98-6074691ea4dec%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-01.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-01.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:17	66079/66079	---M--	200	added ('OK')	image/jpeg	etag:%221021f-6074691ea4dec%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-02.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-02.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:18	66594/66594	---M--	200	added ('OK')	image/jpeg	etag:%2210422-6074691ea4dec%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-03.jpg	themesdesign.in/jobcy-tailwind/layout/assets/images/blog/img-03.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:19	4683/4683	---M--	200	added ('OK')	image/png	etag:%22124b-6074691eaabac%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo/logo-01.png	themesdesign.in/jobcy-tailwind/layout/assets/images/logo/logo-01.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:20	4257/4257	---M--	200	added ('OK')	image/png	etag:%2210a1-6074691eaabac%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo/logo-02.png	themesdesign.in/jobcy-tailwind/layout/assets/images/logo/logo-02.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:21	4666/4666	---M--	200	added ('OK')	image/png	etag:%22123a-6074691eaabac%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo/logo-03.png	themesdesign.in/jobcy-tailwind/layout/assets/images/logo/logo-03.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:22	20082/20082	---M--	200	added ('OK')	image/png	etag:%224e72-6074691eabb4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo/logo-04.png	themesdesign.in/jobcy-tailwind/layout/assets/images/logo/logo-04.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:23	1303/1303	---M--	200	added ('OK')	image/png	etag:%22517-6074691eabb4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo/logo-05.png	themesdesign.in/jobcy-tailwind/layout/assets/images/logo/logo-05.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:24	1353/1353	---M--	200	added ('OK')	image/png	etag:%22549-6074691eabb4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo/logo-06.png	themesdesign.in/jobcy-tailwind/layout/assets/images/logo/logo-06.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:25	30508/30508	---M--	200	added ('OK')	image/png	etag:%22772c-6074691eabb4c%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/subscribe.png	themesdesign.in/jobcy-tailwind/layout/assets/images/subscribe.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:26	20122/20122	---M-Z	200	added ('OK')	application/javascript	etag:%224e9a-6074691eb096c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/@popperjs/core/umd/popper.min.js	themesdesign.in/jobcy-tailwind/layout/assets/libs/@popperjs/core/umd/popper.min.js	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:27	46363/46363	---M-Z	200	added ('OK')	application/javascript	etag:%22b51b-6074691eb190c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/simplebar/simplebar.min.js	themesdesign.in/jobcy-tailwind/layout/assets/libs/simplebar/simplebar.min.js	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:28	2206/2206	---M-Z	200	added ('OK')	application/javascript	etag:%2289e-6074691eada8c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/switcher.js	themesdesign.in/jobcy-tailwind/layout/assets/js/pages/switcher.js	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:29	88560/88560	---M-Z	200	added ('OK')	application/javascript	etag:%22159f0-6074691eb096c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/choices.js/public/assets/scripts/choices.min.js	themesdesign.in/jobcy-tailwind/layout/assets/libs/choices.js/public/assets/scripts/choices.min.js	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:30	235/235	---M-Z	200	added ('OK')	application/javascript	etag:%22eb-6074691eada8c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/job-list.init.js	themesdesign.in/jobcy-tailwind/layout/assets/js/pages/job-list.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:31	6031/6031	---M-Z	200	added ('OK')	application/javascript	etag:%22178f-6074691eada8c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/dropdown&modal.init.js	themesdesign.in/jobcy-tailwind/layout/assets/js/pages/dropdown&modal.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:32	143630/143630	---M-Z	200	added ('OK')	application/javascript	etag:%222310e-6074691eb47ec-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/swiper/swiper-bundle.min.js	themesdesign.in/jobcy-tailwind/layout/assets/libs/swiper/swiper-bundle.min.js	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:33	677/677	---M-Z	200	added ('OK')	application/javascript	etag:%222a5-6074691eada8c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/swiper.init.js	themesdesign.in/jobcy-tailwind/layout/assets/js/pages/swiper.init.js	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:34	2499/2499	---M-Z	200	added ('OK')	application/javascript	etag:%229c3-6074691eada8c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/pages/nav&tabs.js	themesdesign.in/jobcy-tailwind/layout/assets/js/pages/nav&tabs.js	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
17:58:35	2704/2704	---M-Z	200	added ('OK')	application/javascript	etag:%22a90-6074691eada8c-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/js/app.js	themesdesign.in/jobcy-tailwind/layout/assets/js/app.js	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
